series,Series,YR1995,YR1996,YR1997,YR1998,YR1999,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022,YR2023,YR2024,YR2025
SI.POV.GINI,Gini index,,28.7,,33.1,,,28.7,,,30.9,31.3,,29.7,,,28.8,29.7,,29.5,,31.3,,,29.6,,,,,,33.5,
NY.GDP.MKTP.KD.ZG,GDP growth (annual %),4.96260914623281,4.84658128681654,1.01439601077892,2.55023429817393,3.66013273943236,4.2600880111325,3.65135017083765,2.59481668445784,5.40131087314342,7.83125556961251,7.2765744364722,6.05163767569996,4.4448143398844,2.1204410433083,3.47255059567348,1.50171752152883,2.68011685421705,3.02758391088629,4.36686504978387,4.11642817161422,4.21794209572506,6.57383828511043,4.43262590683975,6.15170261099519,2.49763692943365,-1.27408744338709,6.51388575852702,4.7781068690358,-0.414935997088406,3.04898287335465,
NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),1028.96592446155,1047.88663514614,1028.99804758369,1026.50033720969,1035.49888206288,1049.54229686852,1057.86767778646,1059.04171024589,1090.27523993746,1146.99632842666,1201.23359367214,1243.94142602543,1265.35567539842,1258.05188934452,1269.07432116444,1256.69482201323,1261.83161907857,1275.48806898966,1309.70080446386,1343.30778121043,1380.47020838317,1452.18658269177,1495.26187528032,1561.68169819559,1573.8330826937,1526.00597486307,1595.02792175422,1642.28066974826,1610.33122837537,1634.56735260799,
SP.URB.TOTL.IN.ZS,Urban population (% of total population),31.9144613917436,32.1402116675762,32.3647607033211,32.5871723893723,32.8015812487933,33.0046884491535,33.1988471664032,33.3857078542752,33.5669209665019,33.7441369568158,33.9190062789495,34.0931793866356,34.2683067336065,34.4460387735948,34.6280259603331,34.8159187475539,35.0113675889897,35.2160229383731,35.4315352494366,35.6595549759128,35.9017325715342,36.1597184900333,36.4351548223399,36.7478511550359,37.1091631735769,37.5080192948099,37.9333395514173,38.3740439760816,38.8191861872791,39.1734368360905,
NV.IND.TOTL.ZS,"Industry (including construction), value added (% of GDP)",21.3232921847751,21.9943844205166,21.5572792952471,22.0530195066132,22.103173212169,17.1836347813683,17.5934942779914,17.1588876671988,17.3885833649452,18.9071452885794,19.9330293059047,20.199119664936,19.9449553163591,21.1955484525846,20.3372467582902,20.9650197800876,21.1864809532945,21.9583720724829,20.8910295084645,20.8659912298838,19.602614668814,18.1501179723214,18.0993270885214,18.5890515927482,19.5638945814483,18.5894635445816,18.8964082009484,20.4125955543613,20.718694602313,20.2457551236068,
SE.SEC.ENRR,"School enrollment, secondary (% gross)",,,,,,,,,19.8385200500488,21.7634296417236,22.6038208007812,27.2463207244873,29.0634307861328,29.1768093109131,29.0589694976807,29.2962900661933,29.7271460529531,30.6300201416016,31.544819132504,32.6573427323505,34.6741466548496,35.8643246680809,35.3224248744451,37.1466063259079,38.7511552822907,,40.2578898404389,40.4177656413012,42.2911451386891,48.2805022055997,
BX.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net inflows (% of GDP)",1.19175194004056,1.45605449462756,1.14722858022912,0.813610045502484,0.84479500663461,0.309595026317044,0.38910658649849,0.843517300073237,0.475207711805665,0.845585701616171,1.51575083116461,2.63975006245443,3.03571933817685,2.68936656124595,1.24801305527951,1.02791108080423,0.575055145839944,0.343453048660945,0.515353849332245,0.695308116834202,0.557734356032139,0.821349998064174,0.735837049658425,0.487745750658143,0.696146480411465,0.684695289874347,0.616039439073827,0.389980753542853,0.608281270820624,0.7166886452434,
NE.TRD.GNFS.ZS,Trade (% of GDP),36.132753673519,38.3301268339895,36.8522661008964,34.011725180531,32.3199628094266,21.4599638884654,23.5772074298467,23.1290159545291,24.6501585248398,24.8083348519064,29.8784940550747,33.0497193672284,30.7878814312746,34.3489608135242,33.3268872863988,31.9890020462315,32.3626382751438,31.3189732760076,30.8902743401844,29.4698256903998,26.6881860172247,24.7015780480573,25.472035002344,27.6260570796337,28.9055769867032,26.7162807328814,27.0304204125548,33.031353478032,28.4676925469837,27.5784683520695,
FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",12.3435785170513,10.3738085885002,11.3754928865122,6.22800415424543,4.14263718082171,4.36666451291681,3.14826144590618,3.29034472613153,2.91413470059479,7.44462469342739,9.06332737030417,7.92108440058789,7.59868441050774,20.2861210929554,13.6477650639761,12.9388705634889,11.9160927116277,9.68235186055684,7.69215611899565,7.18938402847028,2.52932817254229,3.7651191635658,4.08537368032608,5.07805725868917,10.5780305672025,9.74011619320125,9.49641577285205,19.8738599646655,30.7681280657005,12.6325318530452,
SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",0.611,0.6,0.611,0.62,0.625,0.614,0.611,0.615,0.612,0.598,0.583,0.582,0.398,0.423,0.535,0.653,0.796,3.667,2.954,1.827,3.566,2.285,3.204,4.083,4.83,5.994,6.338,5.291,5.237,5.492,5.42
