country,period_5yr,year,education,fdi,gdp_growth,gdp_pc,gini,log_gdp_pc,industry,inflation,trade,unemployment,urban
LKA,1995,1997.0,87.1477432250977,1.2983819760650586,4.940883136281478,1779.453022572708,35.4,7.483187702057985,27.045981546318558,9.448064936117548,79.57860671755338,10.453999999999999,15.2496297125743
LKA,2000,2002.0,,1.1318208115925021,3.9609262133272063,2001.155517117948,40.2,7.600499020425917,27.83839132036588,8.755265415956652,80.1378734503968,8.2,14.688619255417299
LKA,2005,2007.0,,1.4970059449221984,6.0391732523379416,2552.88796386929,37.900000000000006,7.842228003503804,29.95856738068744,12.706287989274589,65.19796964910776,6.242,15.90473588235272
LKA,2010,2012.0,93.9539423094078,1.1711010310331968,7.149471397331406,3473.8069192147295,38.7,8.148284818540096,29.82795560583428,6.112956738394218,,4.225,18.06924205263162
LKA,2015,2017.0,94.57700357138353,1.1634001269914127,3.5619724007442954,4331.456512905948,38.5,8.372894157271546,30.07884872912262,4.218965058901558,47.95296765443216,4.359,19.14810696740248
LKA,2020,2022.0,88.65973024704037,0.7993688625335176,-1.017472087141716,4153.953912680774,,8.331245590963496,27.8614312593176,15.800328417329098,42.18686087467472,4.728,19.98436904409892
LKA,2025,2025.0,,,,,,,,,,4.005,
