country,period_5yr,year,education,fdi,gdp_growth,gdp_pc,gini,log_gdp_pc,industry,inflation,trade,unemployment,urban
NPL,1995,1997.0,38.841023763020836,0.3066382509332224,4.254862273832874,502.44033649655177,35.2,6.218962762397646,21.13688928340764,7.909801025484032,58.25208090699442,10.5012,26.691398816016857
NPL,2000,2002.0,38.73509502410887,0.09351976342722501,3.949535262777289,565.5410736673576,43.8,6.337467844691949,17.594384681178703,3.349068812186752,49.62727978423516,10.584399999999999,35.7201052832323
NPL,2005,2007.0,45.39898071289062,0.06358016471710042,4.1786147954087625,642.6317945060742,,6.464290891981061,15.90499726617698,7.4057083004317805,45.3039728742742,10.604,53.033976142213206
NPL,2010,2012.0,62.149928283691416,0.37525193497267717,4.489000257274556,777.3795310256344,32.8,6.654333369042325,13.786859491382481,9.083541437611377,41.61031761447812,10.6216,63.50139806026093
NPL,2015,2017.0,73.76975059509275,0.41432830751569394,5.5331755765059825,960.3245529582697,,6.863835527990941,12.978194667688701,5.8818093426303575,46.2241081340609,10.6174,65.52304699759199
NPL,2020,2022.0,86.72251081292049,0.2771409770939916,2.7495532570972983,1104.8240150273161,30.0,7.006304938049953,11.88335944427464,5.73086013171214,43.00921067334106,11.3752,66.37285145278024
NPL,2025,2025.0,,,,,,,,,,10.465,
